x,y,client_age,clinick_distance,density_area,park_distance,vulnerable_group_density,social_infrastructure_rating
50.92180446431672,41.38929769371384,65,3,8,11,7,6
53.74269398119886,12.211196217554086,49,1,21,85,7,4
47.09076231616999,11.488064390879218,48,2,48,59,3,9
63.56380226324491,28.392966733323803,59,1,4,85,7,3
57.500806759025096,25.924231306824023,47,1,19,33,3,3
27.09547489613317,29.255283147437588,72,2,7,12,6,3
47.13484725244478,16.516973889926597,83,2,12,67,4,6
54.602772308005605,19.7132482767106,94,2,43,2,7,5
54.40354583194709,11.344540626305474,40,3,6,69,8,5
57.630327372066645,38.30922031301225,9,3,40,4,2,8
56.970761247695286,22.990479855012413,1,3,3,41,2,5
53.315677157626446,45.48169301680685,94,2,48,22,1,1
64.10166210086496,2.8105389842589164,95,3,17,27,9,8
36.60590747840471,32.9906770386806,10,1,22,15,2,1
38.42874319883661,13.015215458953788,25,3,26,55,8,1
50.785446386100176,43.574393832713184,51,3,20,59,1,5
59.672357777072286,9.154653045032044,62,2,20,3,6,4
57.31689813063928,33.46689418136627,30,3,6,23,7,5
54.93151954525593,14.509181763298646,34,2,49,32,6,2
51.33495674120063,36.3469651164648,48,2,46,63,6,4
57.294280371641314,25.25376689876797,49,3,21,82,6,5
66.44972587803085,16.734144968956777,37,2,49,14,5,6
60.16061019895064,25.06387280698649,38,2,33,13,1,5
60.71965978229886,5.628272662848029,9,3,13,48,3,1
64.15599079599338,30.096919146868306,17,1,7,21,5,5
54.9746791669388,19.60678606759585,85,3,25,3,8,5
36.91333442061417,17.568384718853558,51,3,33,71,6,5
51.34104585641428,15.771104125149789,4,2,27,57,8,3
50.48231421194504,31.442027383984698,84,2,6,94,8,3
68.29376055079815,10.5677583255232,56,1,49,51,7,2
50.5815607735575,27.365692942743056,39,2,21,43,2,3
41.94948555197947,29.31712526897889,53,1,31,3,2,3
61.95706831679364,5.310454634451307,86,3,12,99,4,6
53.71251651521668,20.21818304761841,90,3,26,96,3,9
32.998910479026435,32.044350893117766,34,1,9,21,1,9
44.8292394144321,36.83457196515762,36,2,44,71,9,4
63.42523879468621,27.685172822703844,86,2,39,61,3,5
62.32973979541082,15.498313964988704,56,3,47,42,1,7
41.39425531594564,18.601973058448745,9,1,44,40,2,5
40.6468353790262,30.49536797227044,48,2,21,31,3,3
58.72229707387472,17.098514590713762,47,3,16,1,9,3
36.69636301497101,14.483836226972636,39,3,22,51,2,5
51.040401608196575,18.21785638689493,31,3,27,46,1,9
64.47047969490882,18.340678423762235,39,2,35,7,6,7
64.31389471209172,18.430980350473703,13,1,19,84,7,4
57.5217162163039,6.896777879490304,94,3,20,83,4,2
48.61207763342696,20.694130122245515,5,3,35,55,3,1
39.086414879449855,12.68137373444086,33,1,39,77,7,9
54.35427494135773,24.198954839948996,52,1,25,89,5,8
58.24903925802174,19.941810235146708,11,2,43,28,4,9
52.98030690554285,44.64892103288204,78,3,2,9,8,4
41.55884415480598,15.255422423486674,59,2,7,59,2,6
50.044158460907866,19.22645995461197,31,2,22,64,8,7
43.36741452288901,20.07124677860793,65,3,12,6,8,4
43.293515016672615,10.152560287231982,88,2,14,71,2,3
41.63504404468597,10.196856732864552,52,1,29,85,8,3
65.37216409462904,25.758062041207776,4,1,43,74,2,8
61.948133543750025,28.36574733153773,4,3,36,6,9,3
45.52615424937764,29.90927791568185,72,3,48,37,3,1
37.42593691074237,20.955919321428844,36,3,25,71,1,8
57.60093065609158,38.52746628077348,14,1,2,95,7,8
51.009393961362576,8.863209667949612,47,3,41,13,1,5
60.77267126451521,2.5571437759170483,46,1,39,99,1,9
64.21455007931824,30.379309659640214,25,3,22,84,8,6
44.45734011866672,21.25074086949008,14,1,41,75,7,6
64.75451392703663,18.860084687502773,6,1,26,92,1,6
64.15326909495114,32.201471136239654,44,3,17,47,4,2
51.37488150650763,35.17802333775862,43,2,26,10,6,4
69.6042532744569,12.197999393093506,34,2,18,32,5,9
47.54026523203507,14.402344209164658,24,1,47,74,4,2
44.43787792911068,75.29955625050705,63,2,3,68,1,3
58.94473467679661,13.121126182774317,87,1,3,53,1,3
44.24706156811833,76.62257433104595,15,1,44,45,4,8
37.42483887359526,15.068598796578602,44,1,47,85,8,1
52.67196961759437,24.1770534646035,92,3,49,47,4,6
43.91234441782999,23.34937281131316,82,1,38,10,6,2
46.300764275969975,27.886201667156477,87,1,47,38,3,5
54.642311767913874,35.39720575401314,76,3,31,18,3,8
48.28003089952377,35.17343097034263,19,1,2,61,3,4
37.23755138402916,29.844629285040625,36,1,19,9,4,8
55.34415781795903,41.52827516343498,67,2,7,39,1,4
50.478437386317495,19.71446101507833,69,3,28,13,4,3
41.68034306225355,25.007174222048505,26,3,38,91,7,2
56.97317735174458,26.418103228297213,80,1,21,91,5,8
64.27968288408515,16.74224696026775,3,3,30,63,4,2
60.980598415827565,35.86233031388133,59,3,44,98,7,7
59.88568974535035,18.9747055062627,7,3,8,80,5,3
44.691764633234754,30.00865566370131,77,1,9,27,9,5
44.396934611066094,31.00924978344769,49,3,45,78,2,6
54.670742868980376,27.922599909301685,94,1,42,7,4,7
67.10020115234798,11.629291585412563,86,3,29,59,9,4
53.93590180728041,11.947025254688167,80,2,34,1,4,9
26.746935972074272,39.77913064525256,43,3,38,84,1,5
54.22567222154493,30.159800501617045,2,1,48,86,4,5
57.53444862441482,8.77247652835033,86,1,44,24,1,7
55.51826666461493,15.540377492569949,84,3,33,38,8,3
53.69146337397612,17.886071551070305,65,2,27,92,1,8
71.83736581481082,10.31256929350744,31,2,3,58,4,1
59.76103766380149,36.38651235664664,11,2,48,98,8,5
62.7970740111609,17.21687808194692,83,3,19,84,3,1
44.45863534610256,13.233892138117035,8,3,36,53,4,3
60.91779553038632,19.15124719547549,84,3,46,52,9,8
49.36994266894671,37.341994191059904,94,3,43,26,2,6
61.67396025778908,17.765901907335067,21,1,24,92,3,5
52.44948171968812,31.53617127103717,33,1,12,34,5,8
63.06705847591287,34.484186213856376,19,2,19,51,8,5
48.63585920483175,38.26717833679555,85,3,38,25,2,7
58.34186613893274,19.92026676045072,44,2,1,84,4,4
51.08756199124547,20.356789839502696,40,2,45,88,1,4
56.931949599042994,16.183620684786447,19,1,10,52,8,2
42.65902554471678,78.34628749298776,16,2,43,86,8,1
22.299832391254427,25.700751767649447,61,2,23,99,7,8
56.51866001492483,7.905007932111835,69,3,20,11,5,7
44.475378404591005,25.32968757071009,93,1,43,35,9,5
51.2699170774853,44.635092873245455,45,1,38,7,5,8
53.32049362418724,37.968046230669664,94,2,15,4,3,3
66.91244119127708,12.183214293826438,71,3,5,28,9,4
62.40973706698208,6.486799138421982,16,2,19,90,9,3
54.23012299320337,24.209134703773877,76,1,35,90,4,8
58.42923650898472,31.607782764092786,28,1,15,14,8,6
66.44732611903625,27.73969055538593,3,1,48,29,3,7
55.80699146775345,30.561709551439662,55,2,41,63,6,1
65.0026828109939,28.437427926639053,25,1,37,79,1,1
54.26389055985512,17.142469008555604,84,2,19,78,1,9
57.04461663570141,17.02645546532805,61,2,11,73,3,5
65.31647973570455,7.921488960346469,58,2,35,7,3,8
45.16668997185787,24.92332296698257,85,2,19,21,2,4
50.56382389353206,18.207038291110354,45,3,7,55,7,5
49.52577000422235,5.5091092391051095,51,3,46,75,4,2
47.82569410279852,34.12468526344705,77,1,45,62,8,1
65.09298985966812,4.730255030790882,46,3,48,50,1,5
50.59803363434745,35.98539810145527,91,1,41,90,6,8
63.033873911886666,7.069837335126721,55,2,32,97,7,1
39.41900784473522,22.17761340875133,46,2,15,95,6,9
62.51837735951255,7.484918417766631,63,1,40,69,1,1
55.44258579023002,30.578997579719047,39,1,29,62,5,9
48.03161263941494,10.706624796841114,41,1,31,88,9,7
50.63196430007096,38.78120975856193,95,1,8,27,5,8
69.16556771250484,6.265815383545669,24,2,36,68,3,3
71.17437272337438,10.95533412672069,4,3,18,84,7,1
48.56374395864511,38.34309669824298,87,3,11,88,4,3
68.96746738839197,0.3384044974108029,77,3,38,35,7,1
57.76537925488636,23.764835835357708,9,2,19,93,6,9
65.58140907216793,2.8687249924775937,65,2,36,50,4,5
60.680989598647365,14.785508941380437,39,2,20,88,1,7
70.46568264403716,13.411993093065906,51,1,25,96,7,4
58.17954053658233,4.934118738384584,2,3,12,39,3,1
50.29034690252214,34.83733357862593,66,3,15,91,7,9
54.83268871257983,31.015866201272207,35,3,24,84,7,5
63.91528446150262,31.848083004482557,74,2,30,78,9,3
49.70313145941217,47.38761826954086,71,2,30,32,7,2
53.93632503373709,40.316559876803744,39,1,22,97,9,1
45.33869522269114,22.09326100681476,47,2,26,51,3,9
24.84405566227493,25.840231182893707,82,2,44,68,3,7
56.96712972332393,24.032796024363247,27,1,35,92,7,1
60.52044066996078,-0.7087487332586263,89,2,11,67,9,3
55.88888696901895,6.041978187956686,17,2,19,96,5,4
62.32825696307092,9.802975753867958,6,2,13,86,5,7
54.53601186358003,28.782304679346066,65,3,28,71,3,4
49.5027319476882,46.71217152441402,23,1,12,24,9,8
54.311448403713165,31.35566911663156,49,1,36,68,2,1
49.51755022500777,13.637769184286505,7,1,28,52,4,7
51.17277868064259,25.883754268336546,90,2,17,49,7,2
51.809417836733125,8.219884190343809,69,3,41,8,6,5
61.51778522220523,25.74056108337656,48,1,26,67,8,6
58.23814698395959,23.903077610679947,27,3,48,88,3,2
44.92800546045638,10.492829919860627,81,1,16,94,6,7
60.8604704667603,8.112344549851537,83,1,5,17,9,8
66.48885940526634,29.53558131239605,50,2,47,24,5,3
54.87475948113831,43.326078869926434,43,2,5,63,2,7
67.61604390851117,16.679304541148138,35,1,39,79,8,8
51.738665386618365,24.66057075704997,27,1,24,69,4,4
51.089051018420896,36.640060643551806,19,2,9,30,1,2
50.78444956604557,41.19849842491956,51,1,20,64,9,4
43.67884969482835,20.92608733449288,53,2,3,18,1,1
69.06187325949901,10.464472718891066,76,2,28,77,8,8
40.33331922405877,23.086263777591228,75,3,26,25,2,1
55.69407051941896,5.559777634674492,26,1,4,7,2,9
62.42526180329425,15.589807180932944,81,2,17,44,3,6
39.74852552976815,11.913159755765433,30,3,41,50,6,5
49.53939246104079,45.86958331010928,87,1,28,48,2,3
66.8561016147558,13.631139602811723,6,1,12,5,8,4
56.29484412833758,26.22500868678499,68,3,47,64,8,6
56.63834691077282,15.090677945917566,2,2,28,28,5,2
59.05641685183299,7.557058048192819,77,3,27,54,7,5
67.06572185818261,14.228536883708252,83,2,7,25,5,4
38.847272066672446,5.8329799800460975,58,2,5,57,3,2
50.18089603986687,36.78039985875777,36,2,8,78,9,9
63.04467039683792,12.84580357315879,44,2,1,68,8,9
63.52678479222217,14.492306678351126,24,3,8,9,2,6
61.788889881705,5.640027782360109,33,1,16,45,9,1
49.38715868010474,5.719655760518156,78,2,22,97,6,3
47.52475595043389,37.73242173606154,81,3,44,53,4,3
60.548215921787325,32.23768865955326,76,2,42,42,1,7
56.04017994226499,41.0688088156673,64,3,41,88,1,4
49.19346077632093,14.049738990312264,44,1,4,45,2,3
46.71926576483877,12.938782664240629,39,3,15,70,3,8
37.7539464866868,29.953810969275366,39,3,31,58,7,3
53.74139028973431,27.296959911009598,58,2,43,54,1,9
48.83031904555926,45.00322525315256,11,3,9,79,3,8
56.12113114310141,31.743484475175745,56,3,8,87,8,7
63.05222267421077,29.91023085776206,76,1,42,15,7,4
36.981425059012615,18.80428988688251,77,2,28,3,2,8
57.20716006402787,21.501670682304773,19,1,36,2,6,4
65.19034866595804,8.496790934419693,18,3,9,80,3,6
47.29703026125332,18.99309210506302,21,1,20,58,8,6
57.36925401605314,32.33324893989634,69,2,21,39,3,1
57.5215200007216,40.83867183813138,56,1,36,1,4,1
59.33514188428452,27.138169291262667,21,1,40,97,8,7
41.18978451291253,4.358912234661973,34,2,12,28,9,3
50.833913554518425,13.26196990473342,86,3,32,51,8,9
55.61971621192726,42.33682338468399,57,3,34,74,6,9
55.571983933117096,30.461703490688976,27,1,8,77,8,2
55.28569966422996,35.276234058107896,37,1,29,74,3,9
63.10792516370379,32.20282195787717,13,3,15,17,7,6
44.32657443070346,33.054480907508896,77,1,43,91,3,8
47.79513622008021,18.04949664793369,93,1,28,7,1,9
67.76029582693279,-2.8164473878797804,51,3,41,92,8,8
51.77212247764624,14.173682829909184,81,2,8,41,4,4
45.40992584798608,25.462849757592057,74,2,14,63,1,1
37.95108351790008,11.893704394547418,19,1,6,49,2,3
58.72479373888857,30.28634991847573,15,1,30,60,7,2
48.60707292267781,73.8587168832903,78,3,13,96,6,9
63.46814998000562,9.81689729427272,46,3,2,97,5,6
62.54018353942922,41.62024617938832,19,1,10,2,6,3
54.64015789403135,28.7546978965573,11,2,14,7,1,8
50.456743106032725,4.684818073735008,52,3,8,70,9,6
37.79032186617288,19.001337563436497,32,1,13,96,8,7
64.30441619579489,18.17552442881548,80,1,27,67,4,9
61.88025102765758,6.01351910489565,37,3,47,58,5,1
62.43817497615202,25.009692186465653,76,2,27,19,1,6
57.46196178615068,26.878183506092583,74,3,47,80,2,3
53.81670473932626,18.791366881999117,4,2,29,2,8,2
51.15090105899554,45.35549382859732,79,3,13,63,5,5
61.69178383915354,33.543791030298635,70,3,27,33,9,4
53.240937885134734,27.089814475696446,79,1,33,53,7,4
56.450402546089926,40.34798481739294,79,3,5,12,7,2
64.82759039579517,4.771156778019405,90,3,3,55,1,3
57.98491210879737,38.863068842129074,45,2,14,90,3,6
47.06996508064284,21.27276947643996,81,2,2,8,2,7
62.33297836732135,4.104522600963769,3,2,13,61,3,7
46.56922645280024,75.50560427687051,65,1,13,58,1,8
51.11432217290248,42.8503231996521,3,2,3,53,2,7
51.23823459511195,23.37055510289696,57,1,12,49,9,6
47.56471324709477,73.22987677539037,57,1,3,59,6,7
49.18783254699202,16.565294260391433,79,3,44,10,1,4
48.73758234985775,16.296241202842744,44,3,31,41,9,4
50.77790568425634,18.646874978521428,90,1,8,30,4,5
54.58880446087363,35.707074503655086,22,3,2,62,9,9
55.05302688459432,1.463012810288835,42,1,15,12,8,2
65.85997198225047,8.857491196397044,72,3,20,72,8,2
64.61603027445071,20.109439283281237,14,1,1,76,1,8
63.61764904983142,11.152649030903648,24,2,24,49,6,6
66.51107033313026,3.1238946315051805,16,3,26,21,3,3
69.04585352670621,7.485787021764528,29,2,2,92,8,8
53.328760412703815,31.249260202502548,27,1,48,79,9,2
65.28795695447025,18.3972832672604,70,3,6,41,5,1
65.56166646143585,28.41772511176774,60,2,5,50,5,7
47.497867282127146,18.581534326763094,82,3,40,23,4,9
56.0061832039054,25.806455347135635,35,3,15,1,9,2
46.30155637385314,75.93328765908987,44,3,34,77,8,9
61.9889397500622,15.87654556450856,27,2,7,93,2,6
43.808081788484415,11.508609144359802,72,3,9,23,1,9
46.79668721157656,75.02978673805369,67,1,32,3,2,2
43.869131892805136,78.01066887732888,25,1,33,45,8,2
44.47050380729449,33.3990195944599,86,1,44,29,8,2
48.973634596003855,36.45792289603589,25,3,26,10,5,5
66.48571964184306,27.25836495624713,66,1,24,60,8,4
46.13601741085336,44.98884359155509,23,3,15,86,1,8
52.65725262324288,19.21872517534613,16,2,10,86,8,4
48.2770358333031,36.56592561378621,8,2,36,79,8,9
48.74553576652559,28.072556567806323,36,3,35,13,8,7
66.43959800703412,7.595683692886653,73,3,21,17,1,6
58.37595280994127,7.546885482556393,42,3,26,71,9,6
53.74163970983578,24.802602293159666,54,3,2,11,7,5
61.45411177188951,1.6042430734484134,50,3,47,10,4,5
60.51065174689381,11.992560918299793,83,3,9,53,4,5
44.772597098485406,29.807036073412096,51,1,41,89,3,2
48.45243490880138,73.47685784916291,94,2,27,5,6,4
63.254920231939714,31.46896352964037,15,2,24,71,3,5
55.595295139838406,40.00414995618247,43,2,35,34,6,8
50.55234885908848,39.11638231638349,19,3,16,19,4,8
61.30548448274327,19.9668729147885,22,3,15,45,2,1
48.05840303165535,14.131827198480812,15,2,19,34,5,1
51.5634478454888,11.846042814143695,89,3,41,6,5,4
69.5043600143157,0.5228102096827821,40,3,27,25,3,3
64.86395816624574,8.223452882552627,5,1,6,23,1,2
64.96972339156613,30.628617372823207,94,3,1,10,6,8
57.272036472264745,30.267161455181945,1,2,49,9,2,3
55.09592067003129,40.450356966188174,92,1,1,80,7,4
56.314621230011966,31.637568369863768,56,1,19,13,4,9
49.66616723943167,3.32680197887898,70,1,13,19,5,3
36.33850679741912,22.057782844949443,95,1,28,17,2,5
53.103084150249096,14.615740678689304,35,3,25,33,5,9
48.905915915479575,37.74713363160328,81,1,1,84,5,3
49.98076543656393,39.29453503521457,19,1,14,28,7,6
62.08607703975835,11.50079316437245,47,2,42,52,8,4
57.96914415598644,22.65760210647909,40,3,19,55,1,8
57.24584035635599,18.767729268101075,13,2,34,13,7,2
53.12005655883945,26.22245584936669,29,2,23,9,4,7
56.28066101229101,39.763571966800775,29,3,11,92,5,8
53.62748789688648,20.11657422924643,30,1,19,92,8,6
41.91723312307266,11.178729245461684,28,1,32,24,9,9
43.18595246410373,31.47703707872494,74,2,41,5,3,7
66.96436968931171,5.051597942182929,91,3,30,92,3,2
49.61235858712,13.438910554973736,22,2,37,65,4,2
69.25459461222572,10.518735112660474,49,3,38,96,6,1
37.53395101932158,19.240823179266695,92,3,27,77,4,1
48.43896919464565,4.977903002152325,28,2,21,17,4,2
52.17777465025592,20.177231411364847,28,1,22,28,3,2
57.3545819135339,22.58035239867216,26,3,38,94,2,4
43.14141144180886,10.163539931395562,82,2,35,90,4,1
59.89524411880513,12.38471294749539,38,2,36,50,1,5
53.0701958457363,28.08341649978584,44,2,46,77,8,9
53.37948524824732,38.49230827835136,4,1,35,12,8,2
57.50594474991808,26.20766128923704,71,2,3,70,5,6
46.45299959175098,50.50553960938797,28,1,26,95,6,5
40.9719948599131,3.9385853205733032,12,1,22,74,4,3
35.72580946609113,32.69086843872924,49,2,40,44,1,4
26.063861625432928,24.937583536243267,60,1,26,53,6,8
65.57001978285085,30.748059961553427,39,1,17,24,4,5
54.71921876047375,22.562895230817,4,1,1,23,2,9
59.55710843231668,6.882626337936645,5,1,42,85,7,7
27.378944554140027,30.819165003970827,48,3,21,58,4,2
48.19957802737698,4.963409323508808,59,2,2,24,8,4
53.61550548722439,24.287449979946704,45,1,13,60,5,5
63.24852726533161,5.769794554694403,62,1,30,4,7,9
50.64289071221535,40.46489321916222,58,1,43,94,3,7
44.10639470075263,78.04027951002308,5,2,1,42,7,2
55.14290633445629,24.912708494363976,49,1,28,73,3,8
48.218185880502666,18.392384742291743,12,2,30,12,5,5
58.81786264610449,33.571594478727235,10,2,6,67,7,8
63.26484833301073,15.978770445788038,86,1,30,40,5,4
63.036135007714456,26.56152148008658,7,1,8,83,8,9
64.38291064178927,2.335923736728616,86,2,28,10,7,3
29.26590289384042,22.664013757007705,68,3,16,78,2,9
48.89652864465525,30.828186914714014,1,2,48,70,3,8
51.00750804810079,33.13556048396471,79,3,44,87,8,3
54.7089363652879,42.424333082246,7,1,6,51,5,3
58.86530186986233,4.803136103738972,68,2,31,94,8,2
52.31240879113001,19.148001985925376,78,2,17,35,3,6
65.0030409792661,7.638926027017437,6,1,4,28,1,7
42.37695265740714,22.13154781099548,44,2,13,78,6,2
29.43266784849077,40.39020328957395,43,1,14,2,1,9
41.01164081643334,78.16171640276926,23,3,3,6,4,5
49.77519905466658,38.975754860734746,2,3,4,11,2,2
49.50051609034215,5.713838463512438,5,1,33,7,7,6
49.291376696600864,74.075303989001,85,3,4,17,3,5
60.01421592960738,37.64717118816008,20,3,13,19,4,4
67.45436245847273,24.426059286185563,34,1,36,94,9,5
48.68217766372032,17.97440174882078,92,2,40,19,1,7
22.665132320891484,24.42124519100686,50,2,27,47,8,9
56.94107982085539,16.830129668487093,52,3,1,71,9,2
66.8676424968362,25.64765941159682,13,1,8,5,7,8
62.09294517388654,24.690746240934985,66,3,47,27,8,9
63.506053250652215,15.105423058264654,6,2,38,59,2,1
31.022010656420743,36.65730129735956,28,2,30,62,8,5
55.698264528314624,30.979216560110302,94,1,24,1,9,4
67.87731913578584,-1.937214223109006,43,2,48,82,8,9
55.01441122513772,42.0506895977771,57,3,34,24,3,2
42.03169069358157,10.54619195825668,18,2,49,60,5,5
57.26093611137043,36.73330365794786,43,2,7,32,6,9
47.85751698474367,4.573717955146434,54,1,36,34,5,4
65.68526414313527,27.27932538760834,18,3,34,72,2,8
52.84383353659661,35.38955233298987,9,3,8,40,8,5
67.86852149849898,14.290185220203796,41,2,13,5,5,2
54.11833701725372,23.00747481039044,26,2,22,9,8,3
56.59506499667162,12.727093772491711,28,3,23,83,7,1
50.83429302877624,45.96587632491487,52,3,38,93,7,8
23.986721740128434,27.57323613606753,90,1,39,61,1,4
51.02841616913118,37.7746472397525,95,2,10,28,1,3
68.65586078381563,12.28652741220046,86,2,41,94,5,2
20.19023578890045,28.07596614016812,54,2,43,18,8,8
67.80129098099863,4.976838152052578,75,3,45,22,1,9
42.37269850330987,9.46097549225483,36,3,42,91,6,9
63.133814323245296,28.482928660143468,78,1,13,35,7,2
52.737063694514255,7.055037902910842,40,1,42,78,3,8
58.64965836284564,16.601654999519557,27,3,15,30,9,1
56.18077121649168,39.11665736859287,72,2,16,1,8,2
71.04328050067552,10.812630736040848,7,3,40,70,7,5
67.31928600901853,16.45930002697636,23,1,7,29,5,3
67.5418188822626,16.430252457301,9,2,28,81,3,5
44.5722336278624,38.4676299821866,15,2,26,9,1,3
57.928919912905776,39.015694763505735,21,3,34,23,1,7
50.48702588398913,8.18758521711197,72,2,29,43,3,4
20.67625217612421,41.93733479998167,24,2,10,28,1,5
58.87422733817799,33.79153803116129,13,1,12,4,9,2
67.56386164973739,12.855133969775911,62,1,18,37,5,1
50.910152653183054,16.467153095681244,36,2,15,13,4,1
55.87284596352135,38.46184236745415,1,3,11,90,5,7
53.52005144991357,1.055018496026181,23,2,5,74,1,9
66.95541533907583,12.435891513621309,50,1,31,57,7,3
47.28787337651736,21.611383692357972,60,1,9,19,5,6
65.61457679720682,27.42594621400812,32,2,25,87,5,8
64.77636367098968,2.2231590211945726,43,2,41,92,4,6
59.54333919795959,19.1613787219993,56,1,24,3,7,3
63.92744254710373,21.43265672152186,94,2,25,9,3,2
50.323228028652366,20.104531431160986,82,1,26,6,1,7
49.15799017051421,15.10244278786351,22,3,26,11,4,4
40.90282558851501,10.20424428089436,60,1,48,20,5,3
53.64362064469476,26.42152601634696,69,1,16,5,9,8
56.63025264061939,11.404449979308282,46,2,22,30,8,2
48.81004789898845,30.41605966546659,82,3,25,23,4,1
57.36600238710934,40.163631212472616,53,2,32,14,5,3
58.4054063445714,16.41111705063717,42,1,39,91,9,2
48.87728849702317,13.639234347786536,46,1,16,63,1,6
60.96595121561053,28.17480446230439,25,2,42,82,7,1
53.41357692072179,18.78418455712199,10,1,21,62,8,5
64.65350328647213,18.01137517682812,44,3,13,12,4,4
43.14382454836568,37.35880908879302,14,3,31,50,1,2
53.110066429559055,22.81863300888583,16,1,48,34,7,1
53.55541112779341,40.62815663128617,72,3,25,51,3,6
59.96664986325806,5.416114486774591,66,2,18,53,7,2
63.718466535251096,20.779530147123708,84,1,17,5,9,2
60.37264157697464,19.79223244852722,82,3,10,1,1,4
48.80059438541728,35.541709290838604,33,3,16,31,9,9
27.794139359727662,22.93944287109177,77,2,47,73,4,3
63.90729903856495,14.199734208071916,92,2,32,82,1,9
69.06718816096674,11.255382537192617,74,1,24,98,6,2
57.73180525478266,9.31981391152152,30,3,44,48,1,5
48.0924323016658,17.741176629751852,77,2,16,7,4,8
52.48444671381512,34.92394460649363,30,3,27,93,7,8
45.23713813085842,36.15109827213555,68,2,29,94,4,7
30.56034388024616,21.89159410023535,57,2,38,15,3,6
64.45887567179443,1.08185395397472,50,3,24,92,8,7
67.33282829093416,24.323585362771222,16,2,13,76,8,1
48.33180732273995,22.14671909553065,80,1,36,63,9,5
58.03842897827833,30.61253712321717,77,1,47,13,6,9
37.533726008706765,18.728580798468005,32,3,49,53,2,7
31.600766965682805,31.901453958870004,59,3,14,80,5,2
67.98220910462014,5.080057200382015,44,3,1,64,5,8
48.74392078292552,36.77887081081859,33,1,44,6,9,2
56.47687148776564,29.3531586994919,81,2,28,65,8,9
58.91097129451074,6.462662383290693,18,3,36,64,6,6
52.03740737452127,25.005804728404502,37,2,16,42,7,7
39.61987659860405,3.7759397837905433,73,3,5,56,7,9
53.16891289781223,44.1583852471271,14,3,46,44,6,5
42.37956602404601,30.19225682320572,62,3,27,98,4,2
59.51729242325323,14.51109784259924,22,2,33,1,5,5
56.78449537545658,26.47162156025989,55,2,12,59,5,5
57.41207388224313,26.506753854800387,23,2,24,42,5,9
49.5390813442618,21.18530990554957,54,1,46,3,6,1
56.40013685924193,18.92764214070689,57,3,9,6,3,9
63.45581453799015,18.7153123043365,41,1,12,25,6,6
49.147871348625074,42.73120202259492,77,2,7,72,5,4
55.88374747892975,36.12019196128515,3,3,39,28,6,9
42.94273698268008,9.86419374513719,50,1,40,71,1,9
50.68080601169173,8.965195721114682,6,2,14,26,9,4
52.14781889248863,33.08087514566588,62,3,26,13,8,3
60.601293826865,20.935677521433195,51,1,10,35,7,5
49.76289543720537,17.802498250612214,9,2,12,63,8,2
56.34971143596168,19.299479973308976,5,2,4,28,9,8
50.59428666281819,15.713036771803928,13,1,10,17,4,3
70.06858552428315,9.596760027244592,7,3,32,75,9,4
66.45611047555519,6.952076317725243,80,2,25,8,7,1
65.28538880644304,25.08723699031383,6,2,21,8,3,6
57.8493091264074,33.01121484762628,7,1,40,86,1,5
57.76422409396963,25.1951093536699,43,2,13,18,5,6
61.5702473407773,14.96880564742195,71,3,44,49,6,2
47.20266870039747,26.254596699075723,2,1,7,35,4,2
55.88127504404636,11.157012400252189,14,1,7,11,7,3
64.39712230311333,17.617798716108634,73,2,28,74,1,3
55.59468250780719,35.78151059000965,86,2,10,5,5,3
48.36101016483013,16.45811905697767,24,3,27,47,2,8
50.44968909959473,35.38275867976973,31,2,40,45,8,8
44.38201254638976,23.65288127106312,16,2,21,7,9,8
50.419557731111496,29.7660825056553,11,1,3,8,2,3
58.60982312425095,8.039842640307587,36,2,38,21,2,1
51.64684715233942,17.24111479476781,22,2,29,21,3,3
60.327724369333616,18.50311517164794,18,1,45,58,5,3
45.03153212127224,19.675781166153296,12,1,22,70,7,4
44.663987420290255,38.19962377405013,75,3,6,71,7,4
57.21994572244685,26.31690059603874,77,1,11,82,3,4
48.38763593603871,13.355867933849913,3,1,48,24,2,1
66.8578494036788,24.97343286825091,78,1,30,41,9,2
64.01040805920474,28.929884427551883,41,1,2,59,2,9
59.14657119847687,8.091393969681498,3,3,11,61,6,3
59.34717694208361,15.527565661553654,73,1,28,70,8,3
58.76800167197357,15.54831126744102,30,2,4,13,9,1
52.94736299683255,23.544913525959974,23,1,11,58,5,9
63.41854663845868,28.88411716126905,40,3,40,18,7,2
70.34725273588157,9.580035510237796,1,1,12,94,6,8
51.78419742228529,7.289355732622664,95,2,19,9,9,5
68.78682190617634,9.728839660870497,51,3,31,50,7,4
55.757433889646144,37.01265612565659,68,3,7,72,5,9
48.89184706765834,30.834852593970307,32,2,27,28,2,3
45.34311832455326,22.08765073841926,5,2,4,74,8,1
57.08205092934343,33.247036969839264,12,1,44,78,5,4
56.39642003505238,20.70916326521032,28,2,20,38,9,8
51.14039216926457,30.23067755645633,94,3,29,62,2,9
68.95007354699607,5.935548481379256,48,1,9,61,1,1
67.86144683828068,17.09151736164562,12,1,44,40,2,5
65.66268229853075,18.14009570466894,13,1,44,9,9,9
62.39689979634852,5.883438244804086,51,3,31,47,6,6
47.20465100876017,24.114878926240547,21,2,10,99,4,7
42.92421120254637,77.72176714826597,73,3,17,79,7,5
46.672671387243845,76.95273598237627,87,2,38,20,7,5
64.77958507187958,15.217092998008884,17,2,29,5,3,2
